ticker,adsh,stmt,line,plabel,tag,version,class,value,ddate,qtrs,uom,used_as
MMM,0000066740-26-000014,BS,24,Short-term borrowings and current portion of long-term debt,DebtCurrent,us-gaap/2025,CURRENT_DEBT_AGGREGATE,1670000000,20251231,0,USD,total_debt
MMM,0000066740-26-000014,BS,30,Long-term debt,LongTermDebtNoncurrent,us-gaap/2025,NONCURRENT_DEBT_AGGREGATE,10932000000,20251231,0,USD,total_debt
MMM,0000066740-26-000014,BS,45,Total liabilities and equity,LiabilitiesAndStockholdersEquity,us-gaap/2025,BALANCE_CONTROL,37733000000,20251231,0,USD,total_liabilities_and_equity
MMM,0000066740-26-000014,BS,33,Total liabilities,Liabilities,us-gaap/2025,BALANCE_CONTROL,32986000000,20251231,0,USD,total_liabilities
CEG,0001868275-26-000032,BS,21,Short-term borrowings,ShortTermBorrowings,us-gaap/2025,CURRENT_DEBT,1650000000,20251231,0,USD,current_debt
CEG,0001868275-26-000032,BS,28,Long-term debt,LongTermDebtNoncurrent,us-gaap/2025,NONCURRENT_DEBT_AGGREGATE,7250000000,20251231,0,USD,long_term_debt
CEG,0001868275-26-000032,BS,21,Short-term borrowings,ShortTermBorrowings,us-gaap/2025,CURRENT_DEBT,1650000000,20251231,0,USD,total_debt
CEG,0001868275-26-000032,BS,28,Long-term debt,LongTermDebtNoncurrent,us-gaap/2025,NONCURRENT_DEBT_AGGREGATE,7250000000,20251231,0,USD,total_debt
CEG,0001868275-26-000032,BS,3,Cash and cash equivalents,CashAndCashEquivalentsAtCarryingValue,us-gaap/2025,CASH,3641000000,20251231,0,USD,cash_and_equivalents
CEG,0001868275-26-000032,BS,47,Total liabilities and equity,LiabilitiesAndStockholdersEquity,us-gaap/2025,BALANCE_CONTROL,57249000000,20251231,0,USD,total_liabilities_and_equity
CEG,0001868275-26-000032,BS,37,Total liabilities,Liabilities,us-gaap/2025,BALANCE_CONTROL,42396000000,20251231,0,USD,total_liabilities
CEG,0001868275-26-000032,IS,12,"Interest expense, net",InterestExpenseNonoperating,us-gaap/2025,GROSS_INTEREST,511000000,20251231,4,USD,interest_expense
DASH,0001792789-26-000013,BS,24,"Convertible notes, net",ConvertibleLongTermNotesPayable,us-gaap/2025,NONCURRENT_DEBT,2724000000,20251231,0,USD,long_term_debt
DASH,0001792789-26-000013,BS,24,"Convertible notes, net",ConvertibleLongTermNotesPayable,us-gaap/2025,NONCURRENT_DEBT,2724000000,20251231,0,USD,total_debt
DASH,0001792789-26-000013,BS,23,Operating lease liabilities,OperatingLeaseLiabilityNoncurrent,us-gaap/2025,OPERATING_LEASE,461000000,20251231,0,USD,operating_lease_liabilities
DASH,0001792789-26-000013,BS,20,Operating lease liabilities,OperatingLeaseLiabilityCurrent,us-gaap/2025,OPERATING_LEASE,105000000,20251231,0,USD,operating_lease_liabilities
DASH,0001792789-26-000013,BS,3,Cash and cash equivalents,CashAndCashEquivalentsAtCarryingValue,us-gaap/2025,CASH,4378000000,20251231,0,USD,cash_and_equivalents
DASH,0001792789-26-000013,BS,5,Short-term investments,AvailableForSaleSecuritiesDebtSecuritiesCurrent,us-gaap/2025,STI,1128000000,20251231,0,USD,short_term_investments
DASH,0001792789-26-000013,BS,35,"Total liabilities, redeemable non-controlling interests and stockholders equity",LiabilitiesAndStockholdersEquity,us-gaap/2025,BALANCE_CONTROL,19659000000,20251231,0,USD,total_liabilities_and_equity
DASH,0001792789-26-000013,BS,26,Total liabilities,Liabilities,us-gaap/2025,BALANCE_CONTROL,9613000000,20251231,0,USD,total_liabilities
EMR,0000032604-25-000087,BS,17,Short-term borrowings and current maturities of long-term debt,DebtCurrent,us-gaap/2025,CURRENT_DEBT_AGGREGATE,4797000000,20250930,0,USD,current_debt
EMR,0000032604-25-000087,BS,21,Long-term debt,LongTermDebtNoncurrent,us-gaap/2025,NONCURRENT_DEBT_AGGREGATE,8319000000,20250930,0,USD,long_term_debt
EMR,0000032604-25-000087,BS,17,Short-term borrowings and current maturities of long-term debt,DebtCurrent,us-gaap/2025,CURRENT_DEBT_AGGREGATE,4797000000,20250930,0,USD,total_debt
EMR,0000032604-25-000087,BS,21,Long-term debt,LongTermDebtNoncurrent,us-gaap/2025,NONCURRENT_DEBT_AGGREGATE,8319000000,20250930,0,USD,total_debt
EMR,0000032604-25-000087,BS,32,Total liabilities and equity,LiabilitiesAndStockholdersEquity,us-gaap/2025,BALANCE_CONTROL,41964000000,20250930,0,USD,total_liabilities_and_equity
ELV,0001156039-26-000013,BS,26,Short-term borrowings,ShortTermBorrowings,us-gaap/2025,CURRENT_DEBT,150000000,20251231,0,USD,current_debt
ELV,0001156039-26-000013,BS,27,Current portion of long-term debt,LongTermDebtCurrent,us-gaap/2025,CURRENT_DEBT,1099000000,20251231,0,USD,current_debt
ELV,0001156039-26-000013,BS,31,"Long-term debt, less current portion",LongTermDebtNoncurrent,us-gaap/2025,NONCURRENT_DEBT_AGGREGATE,30797000000,20251231,0,USD,long_term_debt
ELV,0001156039-26-000013,BS,26,Short-term borrowings,ShortTermBorrowings,us-gaap/2025,CURRENT_DEBT,150000000,20251231,0,USD,total_debt
ELV,0001156039-26-000013,BS,27,Current portion of long-term debt,LongTermDebtCurrent,us-gaap/2025,CURRENT_DEBT,1099000000,20251231,0,USD,total_debt
ELV,0001156039-26-000013,BS,31,"Long-term debt, less current portion",LongTermDebtNoncurrent,us-gaap/2025,NONCURRENT_DEBT_AGGREGATE,30797000000,20251231,0,USD,total_debt
ELV,0001156039-26-000013,BS,3,Cash and cash equivalents,CashAndCashEquivalentsAtCarryingValue,us-gaap/2025,CASH,9491000000,20251231,0,USD,cash_and_equivalents
ELV,0001156039-26-000013,BS,4,"Fixed maturity securities (amortized cost of $25,773 and $25,879; allowance for credit losses of $21 and $6)",AvailableForSaleSecuritiesDebtSecuritiesCurrent,us-gaap/2025,STI,25884000000,20251231,0,USD,short_term_investments
ELV,0001156039-26-000013,BS,46,Total liabilities and equity,LiabilitiesAndStockholdersEquity,us-gaap/2025,BALANCE_CONTROL,121494000000,20251231,0,USD,total_liabilities_and_equity
ELV,0001156039-26-000013,BS,35,Total liabilities,Liabilities,us-gaap/2025,BALANCE_CONTROL,77468000000,20251231,0,USD,total_liabilities
ELV,0001156039-26-000013,IS,19,Interest expense,InterestExpenseNonoperating,us-gaap/2025,GROSS_INTEREST,1402000000,20251231,4,USD,interest_expense
JCI,0000833444-25-000097,BS,15,Short-term debt,ShortTermBorrowings,us-gaap/2025,CURRENT_DEBT,723000000,20250930,0,USD,current_debt
JCI,0000833444-25-000097,BS,23,Long-term debt,LongTermDebtAndCapitalLeaseObligations,us-gaap/2025,NONCURRENT_DEBT_AGGREGATE,8591000000,20250930,0,USD,long_term_debt
JCI,0000833444-25-000097,BS,15,Short-term debt,ShortTermBorrowings,us-gaap/2025,CURRENT_DEBT,723000000,20250930,0,USD,total_debt
JCI,0000833444-25-000097,BS,23,Long-term debt,LongTermDebtAndCapitalLeaseObligations,us-gaap/2025,NONCURRENT_DEBT_AGGREGATE,8591000000,20250930,0,USD,total_debt
JCI,0000833444-25-000097,BS,2,Cash and cash equivalents,CashAndCashEquivalentsAtCarryingValue,us-gaap/2025,CASH,379000000,20250930,0,USD,cash_and_equivalents
JCI,0000833444-25-000097,BS,39,Total liabilities and equity,LiabilitiesAndStockholdersEquity,us-gaap/2025,BALANCE_CONTROL,37939000000,20250930,0,USD,total_liabilities_and_equity
SNPS,0000883241-25-000028,BS,22,Short-term debt,LongTermDebtCurrent,us-gaap/2025,CURRENT_DEBT,22117000,20251031,0,USD,current_debt
SNPS,0000883241-25-000028,BS,26,Long-term debt,LongTermDebtNoncurrent,us-gaap/2025,NONCURRENT_DEBT_AGGREGATE,13462398000,20251031,0,USD,long_term_debt
SNPS,0000883241-25-000028,BS,22,Short-term debt,LongTermDebtCurrent,us-gaap/2025,CURRENT_DEBT,22117000,20251031,0,USD,total_debt
SNPS,0000883241-25-000028,BS,26,Long-term debt,LongTermDebtNoncurrent,us-gaap/2025,NONCURRENT_DEBT_AGGREGATE,13462398000,20251031,0,USD,total_debt
SNPS,0000883241-25-000028,BS,24,Long-term operating lease liabilities,OperatingLeaseLiabilityNoncurrent,us-gaap/2025,OPERATING_LEASE,680698000,20251031,0,USD,operating_lease_liabilities
SNPS,0000883241-25-000028,BS,20,Operating lease liabilities,OperatingLeaseLiabilityCurrent,us-gaap/2025,OPERATING_LEASE,128205000,20251031,0,USD,operating_lease_liabilities
SNPS,0000883241-25-000028,BS,3,Cash and cash equivalents,CashAndCashEquivalentsAtCarryingValue,us-gaap/2025,CASH,2888030000,20251031,0,USD,cash_and_equivalents
SNPS,0000883241-25-000028,BS,4,Short-term investments,ShortTermInvestments,us-gaap/2025,STI,72929000,20251031,0,USD,short_term_investments
SNPS,0000883241-25-000028,BS,41,"Total liabilities, redeemable non-controlling interest and stockholders equity",LiabilitiesAndStockholdersEquity,us-gaap/2025,BALANCE_CONTROL,48224461000,20251031,0,USD,total_liabilities_and_equity
SNPS,0000883241-25-000028,BS,28,Total liabilities,Liabilities,us-gaap/2025,BALANCE_CONTROL,19897446000,20251031,0,USD,total_liabilities
SNPS,0000883241-25-000028,IS,24,Interest expense,InterestExpenseNonoperating,us-gaap/2025,GROSS_INTEREST,446729000,20251031,4,USD,interest_expense
TMUS,0001283699-26-000010,BS,28,Short-term debt,ShortTermBorrowings,us-gaap/2025,CURRENT_DEBT,5135000000,20251231,0,USD,current_debt
TMUS,0001283699-26-000010,BS,34,Long-term debt,LongTermDebtNoncurrent,us-gaap/2025,NONCURRENT_DEBT_AGGREGATE,81147000000,20251231,0,USD,long_term_debt
TMUS,0001283699-26-000010,BS,31,Short-term financing lease liabilities,FinanceLeaseLiabilityCurrent,us-gaap/2025,FINANCE_LEASE,1163000000,20251231,0,USD,finance_lease_liabilities
TMUS,0001283699-26-000010,BS,38,Financing lease liabilities,FinanceLeaseLiabilityNoncurrent,us-gaap/2025,FINANCE_LEASE,1107000000,20251231,0,USD,finance_lease_liabilities
TMUS,0001283699-26-000010,BS,28,Short-term debt,ShortTermBorrowings,us-gaap/2025,CURRENT_DEBT,5135000000,20251231,0,USD,total_debt
TMUS,0001283699-26-000010,BS,34,Long-term debt,LongTermDebtNoncurrent,us-gaap/2025,NONCURRENT_DEBT_AGGREGATE,81147000000,20251231,0,USD,total_debt
TMUS,0001283699-26-000010,BS,31,Short-term financing lease liabilities,FinanceLeaseLiabilityCurrent,us-gaap/2025,FINANCE_LEASE,1163000000,20251231,0,USD,total_debt
TMUS,0001283699-26-000010,BS,38,Financing lease liabilities,FinanceLeaseLiabilityNoncurrent,us-gaap/2025,FINANCE_LEASE,1107000000,20251231,0,USD,total_debt
TMUS,0001283699-26-000010,BS,37,Operating lease liabilities,OperatingLeaseLiabilityNoncurrent,us-gaap/2025,OPERATING_LEASE,26371000000,20251231,0,USD,operating_lease_liabilities
TMUS,0001283699-26-000010,BS,30,Short-term operating lease liabilities,OperatingLeaseLiabilityCurrent,us-gaap/2025,OPERATING_LEASE,3814000000,20251231,0,USD,operating_lease_liabilities
TMUS,0001283699-26-000010,BS,9,Cash and cash equivalents,CashAndCashEquivalentsAtCarryingValue,us-gaap/2025,CASH,5598000000,20251231,0,USD,cash_and_equivalents
TMUS,0001283699-26-000010,BS,49,Total liabilities and stockholders' equity,LiabilitiesAndStockholdersEquity,us-gaap/2025,BALANCE_CONTROL,219237000000,20251231,0,USD,total_liabilities_and_equity
APP,0001751008-26-000010,BS,23,Long-term debt,LongTermDebtNoncurrent,us-gaap/2025,NONCURRENT_DEBT_AGGREGATE,3512987000,20251231,0,USD,long_term_debt
APP,0001751008-26-000010,BS,23,Long-term debt,LongTermDebtNoncurrent,us-gaap/2025,NONCURRENT_DEBT_AGGREGATE,3512987000,20251231,0,USD,total_debt
APP,0001751008-26-000010,BS,24,"Operating lease liabilities, non-current",OperatingLeaseLiabilityNoncurrent,us-gaap/2025,OPERATING_LEASE,17811000,20251231,0,USD,operating_lease_liabilities
APP,0001751008-26-000010,BS,20,"Operating lease liabilities, current",OperatingLeaseLiabilityCurrent,us-gaap/2025,OPERATING_LEASE,13943000,20251231,0,USD,operating_lease_liabilities
APP,0001751008-26-000010,BS,3,Cash and cash equivalents,CashAndCashEquivalentsAtCarryingValue,us-gaap/2025,CASH,2487096000,20251231,0,USD,cash_and_equivalents
APP,0001751008-26-000010,BS,36,Total liabilities and stockholders equity,LiabilitiesAndStockholdersEquity,us-gaap/2025,BALANCE_CONTROL,7259610000,20251231,0,USD,total_liabilities_and_equity
APP,0001751008-26-000010,BS,27,Total liabilities,Liabilities,us-gaap/2025,BALANCE_CONTROL,5124939000,20251231,0,USD,total_liabilities
APP,0001751008-26-000010,IS,10,Interest expense and loss on settlement of debt,InterestAndDebtExpense,us-gaap/2025,GROSS_INTEREST,207016000,20251231,4,USD,interest_expense
HOOD,0001783879-26-000023,BS,10,Cash and cash equivalents,CashAndCashEquivalentsAtCarryingValue,us-gaap/2025,CASH,4261000000,20251231,0,USD,cash_and_equivalents
HOOD,0001783879-26-000023,BS,46,Total liabilities and stockholders equity,LiabilitiesAndStockholdersEquity,us-gaap/2025,BALANCE_CONTROL,38137000000,20251231,0,USD,total_liabilities_and_equity
HOOD,0001783879-26-000023,BS,36,Total liabilities,Liabilities,us-gaap/2025,BALANCE_CONTROL,28986000000,20251231,0,USD,total_liabilities
HOOD,0001783879-26-000023,CF,59,Cash paid for interest,InterestPaidNet,us-gaap/2025,INTEREST_PAID,31000000,20251231,4,USD,interest_expense
AMT,0001053507-26-000035,BS,23,Current portion of long-term obligations,LongTermDebtCurrent,us-gaap/2025,CURRENT_DEBT,3387800000,20251231,0,USD,current_debt
AMT,0001053507-26-000035,BS,26,LONG-TERM OBLIGATIONS,LongTermDebtAndCapitalLeaseObligations,us-gaap/2025,NONCURRENT_DEBT_AGGREGATE,33832500000,20251231,0,USD,long_term_debt
AMT,0001053507-26-000035,BS,23,Current portion of long-term obligations,LongTermDebtCurrent,us-gaap/2025,CURRENT_DEBT,3387800000,20251231,0,USD,total_debt
AMT,0001053507-26-000035,BS,26,LONG-TERM OBLIGATIONS,LongTermDebtAndCapitalLeaseObligations,us-gaap/2025,NONCURRENT_DEBT_AGGREGATE,33832500000,20251231,0,USD,total_debt
AMT,0001053507-26-000035,BS,27,OPERATING LEASE LIABILITY,OperatingLeaseLiabilityNoncurrent,us-gaap/2025,OPERATING_LEASE,7158700000,20251231,0,USD,operating_lease_liabilities
AMT,0001053507-26-000035,BS,22,Current portion of operating lease liability,OperatingLeaseLiabilityCurrent,us-gaap/2025,OPERATING_LEASE,584900000,20251231,0,USD,operating_lease_liabilities
AMT,0001053507-26-000035,BS,3,Cash and cash equivalents,CashAndCashEquivalentsAtCarryingValue,us-gaap/2025,CASH,1474800000,20251231,0,USD,cash_and_equivalents
AMT,0001053507-26-000035,BS,42,TOTAL,LiabilitiesAndStockholdersEquity,us-gaap/2025,BALANCE_CONTROL,63190400000,20251231,0,USD,total_liabilities_and_equity
AMT,0001053507-26-000035,BS,31,Total liabilities,Liabilities,us-gaap/2025,BALANCE_CONTROL,52835100000,20251231,0,USD,total_liabilities
AMT,0001053507-26-000035,IS,21,Interest expense,InterestExpenseNonoperating,us-gaap/2025,GROSS_INTEREST,1359400000,20251231,4,USD,interest_expense
WM,0001104659-26-012049,BS,21,Current portion of long-term debt,DebtCurrent,us-gaap/2025,CURRENT_DEBT_AGGREGATE,711000000,20251231,0,USD,current_debt
WM,0001104659-26-012049,BS,23,"Long-term debt, less current portion",LongTermDebtAndCapitalLeaseObligations,us-gaap/2025,NONCURRENT_DEBT_AGGREGATE,22196000000,20251231,0,USD,long_term_debt
WM,0001104659-26-012049,BS,21,Current portion of long-term debt,DebtCurrent,us-gaap/2025,CURRENT_DEBT_AGGREGATE,711000000,20251231,0,USD,total_debt
WM,0001104659-26-012049,BS,23,"Long-term debt, less current portion",LongTermDebtAndCapitalLeaseObligations,us-gaap/2025,NONCURRENT_DEBT_AGGREGATE,22196000000,20251231,0,USD,total_debt
WM,0001104659-26-012049,BS,3,Cash and cash equivalents,CashAndCashEquivalentsAtCarryingValue,us-gaap/2025,CASH,201000000,20251231,0,USD,cash_and_equivalents
WM,0001104659-26-012049,BS,38,Total liabilities and equity,LiabilitiesAndStockholdersEquity,us-gaap/2025,BALANCE_CONTROL,45835000000,20251231,0,USD,total_liabilities_and_equity
WM,0001104659-26-012049,BS,27,Total liabilities,Liabilities,us-gaap/2025,BALANCE_CONTROL,35844000000,20251231,0,USD,total_liabilities
MSI,0000068505-26-000010,BS,18,Short-term borrowings,ShortTermBorrowings,us-gaap/2025,CURRENT_DEBT,749000000,20251231,0,USD,current_debt
MSI,0000068505-26-000010,BS,17,Current portion of long-term debt,LongTermDebtCurrent,us-gaap/2025,CURRENT_DEBT,0,20251231,0,USD,current_debt
MSI,0000068505-26-000010,BS,23,Long-term debt,LongTermDebtNoncurrent,us-gaap/2025,NONCURRENT_DEBT_AGGREGATE,8413000000,20251231,0,USD,long_term_debt
MSI,0000068505-26-000010,BS,18,Short-term borrowings,ShortTermBorrowings,us-gaap/2025,CURRENT_DEBT,749000000,20251231,0,USD,total_debt
MSI,0000068505-26-000010,BS,17,Current portion of long-term debt,LongTermDebtCurrent,us-gaap/2025,CURRENT_DEBT,0,20251231,0,USD,total_debt
MSI,0000068505-26-000010,BS,23,Long-term debt,LongTermDebtNoncurrent,us-gaap/2025,NONCURRENT_DEBT_AGGREGATE,8413000000,20251231,0,USD,total_debt
MSI,0000068505-26-000010,BS,24,Operating lease liabilities,OperatingLeaseLiabilityNoncurrent,us-gaap/2025,OPERATING_LEASE,471000000,20251231,0,USD,operating_lease_liabilities
MSI,0000068505-26-000010,BS,2,Cash and cash equivalents,CashAndCashEquivalentsAtCarryingValue,us-gaap/2025,CASH,1165000000,20251231,0,USD,cash_and_equivalents
MSI,0000068505-26-000010,BS,35,Total liabilities and stockholders equity,LiabilitiesAndStockholdersEquity,us-gaap/2025,BALANCE_CONTROL,19389000000,20251231,0,USD,total_liabilities_and_equity
MSI,0000068505-26-000010,IS,15,"Interest expense, net",InterestExpenseNonoperating,us-gaap/2025,GROSS_INTEREST,302000000,20251231,4,USD,interest_expense
REGN,0000872589-26-000008,BS,27,Long-term debt,LongTermDebtNoncurrent,us-gaap/2025,NONCURRENT_DEBT_AGGREGATE,1985900000,20251231,0,USD,long_term_debt
REGN,0000872589-26-000008,BS,28,Finance lease liabilities,FinanceLeaseLiabilityNoncurrent,us-gaap/2025,FINANCE_LEASE,720000000,20251231,0,USD,finance_lease_liabilities
REGN,0000872589-26-000008,BS,27,Long-term debt,LongTermDebtNoncurrent,us-gaap/2025,NONCURRENT_DEBT_AGGREGATE,1985900000,20251231,0,USD,total_debt
REGN,0000872589-26-000008,BS,28,Finance lease liabilities,FinanceLeaseLiabilityNoncurrent,us-gaap/2025,FINANCE_LEASE,720000000,20251231,0,USD,total_debt
REGN,0000872589-26-000008,BS,9,Cash and cash equivalents,CashAndCashEquivalentsAtCarryingValue,us-gaap/2025,CASH,3118100000,20251231,0,USD,cash_and_equivalents
REGN,0000872589-26-000008,BS,10,Marketable securities,MarketableSecuritiesCurrent,us-gaap/2025,STI,5487100000,20251231,0,USD,short_term_investments
REGN,0000872589-26-000008,BS,41,Total liabilities and stockholders' equity,LiabilitiesAndStockholdersEquity,us-gaap/2025,BALANCE_CONTROL,40558700000,20251231,0,USD,total_liabilities_and_equity
REGN,0000872589-26-000008,BS,31,Total liabilities,Liabilities,us-gaap/2025,BALANCE_CONTROL,9301800000,20251231,0,USD,total_liabilities
REGN,0000872589-26-000008,IS,22,Interest expense,InterestExpenseNonoperating,us-gaap/2025,GROSS_INTEREST,43800000,20251231,4,USD,interest_expense
MDLZ,0001628280-26-005345,BS,18,Short-term borrowings,ShortTermBorrowings,us-gaap/2025,CURRENT_DEBT,2688000000,20251231,0,USD,current_debt
MDLZ,0001628280-26-005345,BS,25,Long-term debt,LongTermDebtAndCapitalLeaseObligations,us-gaap/2025,NONCURRENT_DEBT_AGGREGATE,17222000000,20251231,0,USD,long_term_debt
MDLZ,0001628280-26-005345,BS,18,Short-term borrowings,ShortTermBorrowings,us-gaap/2025,CURRENT_DEBT,2688000000,20251231,0,USD,total_debt
MDLZ,0001628280-26-005345,BS,25,Long-term debt,LongTermDebtAndCapitalLeaseObligations,us-gaap/2025,NONCURRENT_DEBT_AGGREGATE,17222000000,20251231,0,USD,total_debt
MDLZ,0001628280-26-005345,BS,26,Long-term operating lease liabilities,OperatingLeaseLiabilityNoncurrent,us-gaap/2025,OPERATING_LEASE,599000000,20251231,0,USD,operating_lease_liabilities
MDLZ,0001628280-26-005345,BS,42,TOTAL LIABILITIES AND EQUITY,LiabilitiesAndStockholdersEquity,us-gaap/2025,BALANCE_CONTROL,71487000000,20251231,0,USD,total_liabilities_and_equity
MDLZ,0001628280-26-005345,BS,31,TOTAL LIABILITIES,Liabilities,us-gaap/2025,BALANCE_CONTROL,45596000000,20251231,0,USD,total_liabilities
MDLZ,0001628280-26-005345,CF,49,Interest,InterestPaidNet,us-gaap/2025,INTEREST_PAID,570000000,20251231,4,USD,interest_expense
DDOG,0001628280-26-008819,BS,27,"Convertible senior notes, net, current",ConvertibleNotesPayableCurrent,us-gaap/2025,CURRENT_DEBT,0,20251231,0,USD,current_debt
DDOG,0001628280-26-008819,BS,31,"Convertible senior notes, net, non-current",ConvertibleLongTermNotesPayable,us-gaap/2025,NONCURRENT_DEBT,983449000,20251231,0,USD,long_term_debt
DDOG,0001628280-26-008819,BS,27,"Convertible senior notes, net, current",ConvertibleNotesPayableCurrent,us-gaap/2025,CURRENT_DEBT,0,20251231,0,USD,total_debt
DDOG,0001628280-26-008819,BS,31,"Convertible senior notes, net, non-current",ConvertibleLongTermNotesPayable,us-gaap/2025,NONCURRENT_DEBT,983449000,20251231,0,USD,total_debt
DDOG,0001628280-26-008819,BS,30,"Operating lease liabilities, non-current",OperatingLeaseLiabilityNoncurrent,us-gaap/2025,OPERATING_LEASE,256187000,20251231,0,USD,operating_lease_liabilities
DDOG,0001628280-26-008819,BS,26,"Operating lease liabilities, current",OperatingLeaseLiabilityCurrent,us-gaap/2025,OPERATING_LEASE,39369000,20251231,0,USD,operating_lease_liabilities
DDOG,0001628280-26-008819,BS,9,Cash and cash equivalents,CashAndCashEquivalentsAtCarryingValue,us-gaap/2025,CASH,401305000,20251231,0,USD,cash_and_equivalents
DDOG,0001628280-26-008819,BS,10,Marketable securities,AvailableForSaleSecuritiesDebtSecuritiesCurrent,us-gaap/2025,STI,4073531000,20251231,0,USD,short_term_investments
DDOG,0001628280-26-008819,BS,42,TOTAL LIABILITIES AND STOCKHOLDERS' EQUITY,LiabilitiesAndStockholdersEquity,us-gaap/2025,BALANCE_CONTROL,6643844000,20251231,0,USD,total_liabilities_and_equity
DDOG,0001628280-26-008819,BS,34,Total liabilities,Liabilities,us-gaap/2025,BALANCE_CONTROL,2911638000,20251231,0,USD,total_liabilities
DDOG,0001628280-26-008819,IS,11,Interest expense,InterestExpenseNonoperating,us-gaap/2025,GROSS_INTEREST,11059000,20251231,4,USD,interest_expense
CMI,0000026172-26-000009,BS,27,Commercial paper (Note 12),CommercialPaper,us-gaap/2025,CURRENT_DEBT,353000000,20251231,0,USD,current_debt
CMI,0000026172-26-000009,BS,28,Current maturities of long-term debt (Note 12),LongTermDebtCurrent,us-gaap/2025,CURRENT_DEBT,94000000,20251231,0,USD,current_debt
CMI,0000026172-26-000009,BS,35,Long-term debt (Note 12),LongTermDebtAndCapitalLeaseObligations,us-gaap/2025,NONCURRENT_DEBT_AGGREGATE,6792000000,20251231,0,USD,long_term_debt
CMI,0000026172-26-000009,BS,27,Commercial paper (Note 12),CommercialPaper,us-gaap/2025,CURRENT_DEBT,353000000,20251231,0,USD,total_debt
CMI,0000026172-26-000009,BS,28,Current maturities of long-term debt (Note 12),LongTermDebtCurrent,us-gaap/2025,CURRENT_DEBT,94000000,20251231,0,USD,total_debt
CMI,0000026172-26-000009,BS,35,Long-term debt (Note 12),LongTermDebtAndCapitalLeaseObligations,us-gaap/2025,NONCURRENT_DEBT_AGGREGATE,6792000000,20251231,0,USD,total_debt
CMI,0000026172-26-000009,BS,8,Marketable securities (Note 5),MarketableSecuritiesCurrent,us-gaap/2025,STI,764000000,20251231,0,USD,short_term_investments
CMI,0000026172-26-000009,BS,49,Total liabilities and equity,LiabilitiesAndStockholdersEquity,us-gaap/2025,BALANCE_CONTROL,33992000000,20251231,0,USD,total_liabilities_and_equity
CMI,0000026172-26-000009,BS,38,Total liabilities,Liabilities,us-gaap/2025,BALANCE_CONTROL,20584000000,20251231,0,USD,total_liabilities
CMI,0000026172-26-000009,IS,10,Interest expense,InterestExpense,us-gaap/2025,GROSS_INTEREST,329000000,20251231,4,USD,interest_expense
GM,0001467858-26-000013,BS,9,Cash and cash equivalents (Note 4),CashAndCashEquivalentsAtCarryingValue,us-gaap/2025,CASH,20945000000,20251231,0,USD,cash_and_equivalents
GM,0001467858-26-000013,BS,10,Marketable debt securities (Note 4),AvailableForSaleSecuritiesDebtSecuritiesCurrent,us-gaap/2025,STI,6724000000,20251231,0,USD,short_term_investments
GM,0001467858-26-000013,BS,48,Total Liabilities and Equity,LiabilitiesAndStockholdersEquity,us-gaap/2025,BALANCE_CONTROL,281284000000,20251231,0,USD,total_liabilities_and_equity
GM,0001467858-26-000013,BS,38,Total Liabilities,Liabilities,us-gaap/2025,BALANCE_CONTROL,218116000000,20251231,0,USD,total_liabilities
UPS,0001628280-26-008432,BS,22,Current maturities of long-term debt and finance leases,DebtCurrent,us-gaap/2025,CURRENT_DEBT_AGGREGATE,608000000,20251231,0,USD,current_debt
UPS,0001628280-26-008432,BS,30,Long-Term Debt and Finance Leases,LongTermDebtAndCapitalLeaseObligations,us-gaap/2025,NONCURRENT_DEBT_AGGREGATE,23519000000,20251231,0,USD,long_term_debt
UPS,0001628280-26-008432,BS,22,Current maturities of long-term debt and finance leases,DebtCurrent,us-gaap/2025,CURRENT_DEBT_AGGREGATE,608000000,20251231,0,USD,total_debt
UPS,0001628280-26-008432,BS,30,Long-Term Debt and Finance Leases,LongTermDebtAndCapitalLeaseObligations,us-gaap/2025,NONCURRENT_DEBT_AGGREGATE,23519000000,20251231,0,USD,total_debt
UPS,0001628280-26-008432,BS,31,Non-Current Operating Leases,OperatingLeaseLiabilityNoncurrent,us-gaap/2025,OPERATING_LEASE,3700000000,20251231,0,USD,operating_lease_liabilities
UPS,0001628280-26-008432,BS,23,Current maturities of operating leases,OperatingLeaseLiabilityCurrent,us-gaap/2025,OPERATING_LEASE,763000000,20251231,0,USD,operating_lease_liabilities
UPS,0001628280-26-008432,BS,9,Cash and cash equivalents,CashAndCashEquivalentsAtCarryingValue,us-gaap/2025,CASH,5887000000,20251231,0,USD,cash_and_equivalents
UPS,0001628280-26-008432,BS,45,Total Liabilities and Shareowners Equity,LiabilitiesAndStockholdersEquity,us-gaap/2025,BALANCE_CONTROL,73090000000,20251231,0,USD,total_liabilities_and_equity
UPS,0001628280-26-008432,IS,14,Interest expense,InterestExpenseNonoperating,us-gaap/2025,GROSS_INTEREST,1017000000,20251231,4,USD,interest_expense
TRV,0000086312-26-000065,BS,26,Debt,DebtLongtermAndShorttermCombinedAmount,us-gaap/2025,DEBT_AGGREGATE,9267000000,20251231,0,USD,total_debt
TRV,0000086312-26-000065,BS,8,Cash (including restricted cash of $132 and $131),Cash,us-gaap/2025,CASH,842000000,20251231,0,USD,cash_and_equivalents
TRV,0000086312-26-000065,BS,36,Total liabilities and shareholders equity,LiabilitiesAndStockholdersEquity,us-gaap/2025,BALANCE_CONTROL,143708000000,20251231,0,USD,total_liabilities_and_equity
